FY 2020 IPPS Final Rule: Implementation of Section 3133 of the Affordable Care Act- Medicare DSH- Supplemental Data																
Medicare CCN	Projected to Receive DSH in FY 2020	IHS or PR	Rural Community Hospital Demonstration	New Hospital	Medicaid Days 2013 (Annualized)	Length of 2013 Reporting Period	2017 SSI Days	2015 UCC (Annualized)	Length of 2015 Reporting Period	Factor 3	Total Uncompensated Care Payment	Estimated Per Claim Amount	BILLSV32	BILLSV33	BILLSV34	Claims Average
[1]	[2]	[3]	[4]	[5]	[6]	[7]	[8]	[9]	[10]	[11]	[12]	[13]	[14]	[15]	[16]	[17]
040011	YES	NO	NO	NO	647	365	276	"$388,330.08"	366	0.000012904	"$107,758.34"	$128.74	956	826	729	837
040014	YES	NO	NO	NO	"10,261"	365	"3,049"	"$11,898,756.44"	365	0.000395397	"$3,301,805.18"	$633.01	"5,307"	"5,202"	"5,138"	"5,216"
040015	YES	NO	NO	NO	"2,053"	365	121	"$1,392,545.00"	365	0.000046274	"$386,419.57"	$798.39	475	485	493	484
040016	YES	NO	NO	NO	"55,840"	365	"5,984"	"$19,922,347.23"	366	0.000662022	"$5,528,284.37"	$777.65	"6,896"	"7,138"	"7,294"	"7,109"
040017	YES	NO	NO	NO	"3,280"	365	334	"$3,370,698.21"	366	0.000112009	"$935,340.50"	$725.63	"1,294"	"1,218"	"1,356"	"1,289"
040018	YES	NO	NO	NO	856	365	192	"$967,767.00"	365	0.000032159	"$268,547.23"	"$1,291.09"	143	236	246	208
040019	YES	NO	NO	NO	"3,513"	365	188	"$1,110,767.00"	365	0.000036911	"$308,228.53"	$821.94	387	356	383	375
040020	YES	NO	NO	NO	"13,467"	365	"5,346"	"$14,739,295.00"	365	0.000489789	"$4,090,030.82"	$648.29	"6,384"	"6,361"	"6,182"	"6,309"
040022	YES	NO	NO	NO	"17,675"	365	"1,452"	"$10,548,154.00"	365	0.000350517	"$2,927,024.32"	$844.74	"3,648"	"3,429"	"3,318"	"3,465"
040026	YES	NO	NO	NO	"5,163"	365	"2,379"	"$8,615,944.67"	366	0.000286309	"$2,390,852.43"	$431.41	"5,713"	"5,705"	"5,209"	"5,542"
040027	YES	NO	NO	NO	"3,615"	365	"1,053"	"$5,199,165.00"	365	0.000172769	"$1,442,724.71"	$356.58	"3,831"	"3,974"	"4,333"	"4,046"
040029	YES	NO	NO	NO	"5,343"	365	794	"$3,742,026.00"	365	0.000124348	"$1,038,380.85"	$327.36	"3,319"	"3,052"	"3,146"	"3,172"
040036	YES	NO	NO	NO	"5,975"	365	"1,935"	"$6,571,438.00"	365	0.000218370	"$1,823,518.96"	$396.33	"4,575"	"4,606"	"4,622"	"4,601"
040039	YES	NO	NO	NO	"2,888"	365	584	"$2,775,808.05"	366	0.000092241	"$770,263.47"	$535.65	"1,449"	"1,435"	"1,431"	"1,438"
040041	YES	NO	NO	NO	"7,561"	365	"1,258"	"$1,822,705.29"	366	0.000060569	"$505,785.44"	$284.63	"1,734"	"1,768"	"1,829"	"1,777"
040047	YES	NO	NO	NO	69	365	115	"$472,900.00"	365	0.000015715	"$131,225.79"	$406.27	289	345	335	323
040050	YES	NO	NO	NO	"1,189"	365	164	"$1,556,743.00"	365	0.000051731	"$431,983.13"	$749.97	537	614	576	576
040051	YES	NO	NO	NO	"2,012"	365	258	"$2,235,429.54"	366	0.000074284	"$620,312.96"	$767.71	805	776	842	808
040055	YES	NO	NO	NO	"15,532"	365	"3,788"	"$8,402,891.00"	365	0.000279229	"$2,331,731.82"	$379.27	"6,605"	"6,192"	"5,646"	"6,148"
040062	YES	NO	NO	NO	"15,530"	365	"2,420"	"$16,005,699.77"	366	0.000531872	"$4,441,447.52"	$802.14	"5,468"	"5,287"	"5,856"	"5,537"
040067	YES	NO	NO	NO	944	365	211	"$1,979,793.00"	365	0.000065789	"$549,375.96"	$977.54	591	557	538	562
040069	YES	NO	NO	NO	"3,635"	365	272	"$2,030,042.00"	365	0.000067459	"$563,319.64"	"$1,119.92"	534	531	443	503
040071	SCH	NO	NO	NO	"8,603"	365	"2,705"	"$8,883,300.19"	366	0.000295193	N/A	$735.17	"3,143"	"3,331"	"3,586"	"3,353"
040072	YES	NO	NO	NO	"1,203"	365	220	"$1,018,624.00"	365	0.000033849	"$282,659.62"	$578.04	498	487	481	489
040074	YES	NO	NO	NO	255	365	310	"$202,760.49"	366	0.000006738	"$56,264.34"	$116.97	625	550	267	481
040076	YES	NO	NO	NO	"1,484"	184	737	"$2,095,093.00"	365	0.000069620	"$581,370.75"	$797.49	767	687	734	729
040078	YES	NO	NO	NO	"4,566"	365	"1,291"	"$1,528,124.36"	366	0.000050780	"$424,041.70"	$166.10	"2,444"	"2,425"	"2,789"	"2,553"
040084	YES	NO	NO	NO	"3,420"	365	929	"$3,386,634.55"	366	0.000112538	"$939,762.70"	$410.56	"2,220"	"2,404"	"2,244"	"2,289"
040085	YES	NO	NO	NO	"1,186"	365	485	"$528,870.00"	365	0.000017574	"$146,756.99"	$263.01	553	558	562	558
040088	SCH	NO	NO	NO	"2,842"	365	624	"$1,955,905.36"	366	0.000064995	N/A	$387.68	"1,537"	"1,373"	"1,290"	"1,400"
040114	YES	NO	NO	NO	"27,278"	365	"5,877"	"$16,375,464.00"	365	0.000544159	"$4,544,054.00"	$442.29	"10,081"	"10,221"	"10,521"	"10,274"
040118	YES	NO	NO	NO	"2,931"	365	"2,029"	"$3,473,492.00"	365	0.000115425	"$963,864.91"	$199.52	"4,758"	"4,603"	"5,133"	"4,831"
040119	YES	NO	NO	NO	"10,174"	365	"1,979"	"$3,240,919.00"	365	0.000107696	"$899,327.86"	$262.81	"3,292"	"3,668"	"3,306"	"3,422"
040132	YES	NO	NO	NO		365	N/A	"$416,735.00"	365	0.000013848	"$115,640.47"	"$38,546.82"	1	5	2	3
040134	NO	NO	NO	NO	242	365	634	"$3,018,116.00"	365	0.000100292	N/A	N/A	N/A	N/A	N/A	N/A
040137	YES	NO	NO	NO	436	365	316	"$718,118.55"	366	0.000023863	"$199,271.88"	$253.53	803	851	704	786
040147	NO	NO	NO	NO	105	365	72	"$222,285.00"	365	0.000007387	N/A	N/A	N/A	N/A	N/A	N/A
040152	NO	NO	NO	NO	18	365	24	"$143,563.00"	365	0.000004771	N/A	N/A	N/A	N/A	N/A	N/A
040153	YES	NO	NO	NO		0	N/A	"$482,228.00"	365	0.000016025	"$133,814.23"	$273.09	499	474	496	490
040154	NO	NO	NO	YES			N/A			N/A	N/A	N/A	N/A	N/A	N/A	N/A
040155	NO	NO	NO	YES			N/A			N/A	N/A	N/A	N/A	N/A	N/A	N/A
040156	NO	NO	NO	YES			N/A			N/A	N/A	N/A	N/A	N/A	N/A	N/A
050002	YES	NO	NO	NO	"11,056"	365	"2,050"	"$2,174,917.00"	365	0.000072273	"$603,521.24"	$340.01	"1,805"	"1,792"	"1,728"	"1,775"
050006	YES	NO	NO	NO	"7,938"	365	"1,833"	"$5,150,848.09"	366	0.000171163	"$1,429,317.17"	$469.40	"2,862"	"3,046"	"3,227"	"3,045"
050007	YES	NO	NO	NO	"4,619"	365	"2,167"	"$3,917,340.00"	365	0.000130174	"$1,087,029.01"	$308.82	"3,491"	"3,479"	"3,591"	"3,520"
050008	YES	NO	NO	NO	"2,385"	365	"1,261"	"$3,710,176.00"	365	0.000123290	"$1,029,542.74"	"$1,008.37"	"1,066"	"1,043"	953	"1,021"
050009	YES	NO	NO	NO	"7,831"	365	"1,385"	"$4,953,667.31"	366	0.000164611	"$1,374,601.16"	$450.10	"2,914"	"3,120"	"3,128"	"3,054"
050013	YES	NO	NO	NO	"7,786"	365	"1,181"	"$1,817,527.00"	365	0.000060397	"$504,348.51"	$199.90	"2,658"	"2,735"	"2,177"	"2,523"
050014	SCH	NO	NO	NO	"1,699"	365	175	"$1,589,023.00"	365	0.000052803	N/A	$367.14	"1,161"	"1,189"	"1,254"	"1,201"
050017	YES	NO	NO	NO	"21,055"	365	"3,297"	"$6,591,455.22"	366	0.000219035	"$1,829,073.57"	$476.32	"3,948"	"3,699"	"3,872"	"3,840"
050018	YES	NO	NO	NO	"22,575"	365	"2,007"	"$1,934,981.00"	365	0.000064300	"$536,941.01"	"$1,223.10"	840	455	23	439
050022	YES	NO	NO	NO	"37,337"	365	"6,032"	"$14,192,128.46"	366	0.000471606	"$3,938,196.69"	$975.53	"3,741"	"4,065"	"4,305"	"4,037"
050024	YES	NO	NO	NO	"21,829"	365	"2,656"	"$3,823,656.00"	365	0.000127061	"$1,061,032.49"	$561.10	"2,001"	"1,899"	"1,773"	"1,891"
050025	YES	NO	NO	NO	"61,164"	365	"7,930"	"$34,380,966.57"	366	0.001142485	"$9,540,430.04"	"$1,439.85"	"6,254"	"6,633"	"6,990"	"6,626"
050026	YES	NO	NO	NO	"42,060"	365	"5,949"	"$17,187,511.00"	365	0.000571143	"$4,769,390.24"	$615.25	"7,932"	"7,353"	"7,972"	"7,752"
050028	YES	NO	NO	NO	"2,437"	365	234	"$1,630,244.58"	366	0.000054173	"$452,379.21"	$828.53	548	557	533	546
050030	YES	NO	NO	NO	"11,789"	365	"2,891"	"$4,550,155.00"	365	0.000151202	"$1,262,629.87"	$214.84	"5,640"	"5,885"	"6,105"	"5,877"
050036	YES	NO	NO	NO	"31,175"	365	"2,466"	"$3,615,530.44"	366	0.000120145	"$1,003,279.39"	$303.66	"3,136"	"3,271"	"3,506"	"3,304"
050038	YES	NO	NO	NO	"50,648"	365	"4,481"	"$65,846,096.73"	366	0.002188075	"$18,271,739.91"	"$8,639.12"	"2,075"	"2,107"	"2,163"	"2,115"
050039	YES	NO	NO	NO	"15,226"	365	"3,712"	"$6,536,337.23"	366	0.000217203	"$1,813,778.79"	$212.44	"7,880"	"8,590"	"9,143"	"8,538"
050040	YES	NO	NO	NO	"44,740"	365	"1,468"	"$36,680,645.08"	366	0.001218903	"$10,178,571.55"	"$11,988.89"	724	865	957	849
050042	SCH	NO	NO	NO	"2,068"	365	447	"$3,411,683.92"	366	0.000113371	N/A	$757.98	"1,259"	"1,181"	"1,307"	"1,249"
050043	YES	NO	NO	NO	"10,309"	365	"6,086"	"$5,890,240.00"	365	0.000195734	"$1,634,492.23"	$324.24	"4,804"	"5,122"	"5,197"	"5,041"
050045	YES	NO	NO	NO	"8,526"	365	"2,130"	"$5,593,933.16"	366	0.000185887	"$1,552,269.56"	$843.62	"1,779"	"1,822"	"1,919"	"1,840"
050047	YES	NO	NO	NO	"15,362"	365	"7,289"	"$10,447,758.00"	365	0.000347181	"$2,899,165.27"	$538.58	"5,458"	"5,256"	"5,434"	"5,383"
050054	YES	NO	NO	NO	"3,917"	365	572	"$1,730,159.84"	366	0.000057493	"$480,104.85"	$674.30	731	793	612	712
050055	YES	NO	NO	NO	"6,200"	365	"1,840"	"$3,772,274.00"	365	0.000125353	"$1,046,774.42"	"$1,178.80"	922	900	843	888
050056	YES	NO	NO	NO	"41,596"	365	"3,954"	"$6,530,081.37"	366	0.000216996	"$1,812,042.84"	$561.70	"3,146"	"3,220"	"3,311"	"3,226"
050057	YES	NO	NO	NO	"33,871"	365	"6,340"	"$5,210,349.07"	366	0.000173141	"$1,445,828.19"	$197.01	"6,987"	"7,194"	"7,835"	"7,339"
050058	YES	NO	NO	NO	"21,256"	365	"8,276"	"$2,717,652.38"	366	0.000090308	"$754,125.76"	$298.66	"2,658"	"2,578"	"2,339"	"2,525"
050060	YES	NO	NO	NO	"125,008"	365	"11,950"	"$16,611,781.27"	366	0.000552012	"$4,609,630.06"	$610.63	"7,548"	"7,437"	"7,661"	"7,549"
050063	YES	NO	NO	NO	"33,774"	365	"9,196"	"$4,154,313.00"	365	0.000138048	"$1,152,787.04"	$448.38	"2,602"	"2,557"	"2,554"	"2,571"
050067	YES	NO	NO	NO	708	365	112	"$2,404,450.46"	366	0.000079900	"$667,214.85"	"$2,382.91"	305	271	265	280
050069	YES	NO	NO	NO	"19,263"	365	"2,450"	"$16,991,394.23"	366	0.000564626	"$4,714,969.48"	"$1,161.89"	"4,061"	"3,946"	"4,166"	"4,058"
050070	NO	NO	NO	NO	81	365	202	"$2,416,092.00"	365	0.000080287	N/A	N/A	N/A	N/A	N/A	N/A
050071	NO	NO	NO	NO	"1,836"	365	"1,001"	"$2,361,129.00"	365	0.000078461	N/A	N/A	N/A	N/A	N/A	N/A
050072	NO	NO	NO	NO	"2,000"	365	400	"$3,233,922.00"	365	0.000107464	N/A	N/A	N/A	N/A	N/A	N/A
050073	NO	NO	NO	NO	"2,677"	365	803	"$3,339,550.00"	365	0.000110974	N/A	N/A	N/A	N/A	N/A	N/A
050075	YES	NO	NO	NO	"5,265"	365	"2,383"	"$6,407,776.00"	365	0.000212931	"$1,778,104.13"	"$1,281.05"	"1,231"	"1,361"	"1,572"	"1,388"
050076	NO	NO	NO	NO	"1,365"	365	"1,001"	"$3,637,143.00"	365	0.000120863	N/A	N/A	N/A	N/A	N/A	N/A
050077	YES	NO	NO	NO	"54,113"	365	"10,190"	"$21,057,415.00"	365	0.000699741	"$5,843,256.16"	"$1,030.37"	"5,692"	"5,624"	"5,696"	"5,671"
050078	YES	NO	NO	NO	"5,493"	365	"1,083"	"$4,881,510.00"	365	0.000162213	"$1,354,578.11"	"$1,099.50"	"1,244"	"1,225"	"1,227"	"1,232"
050082	YES	NO	NO	NO	"17,198"	365	"3,317"	"$5,329,022.94"	366	0.000177084	"$1,478,759.20"	$388.13	"3,622"	"3,758"	"4,049"	"3,810"
050084	YES	NO	NO	NO	"29,274"	365	"4,684"	"$6,387,737.90"	336	0.000212265	"$1,772,543.72"	$348.24	"5,180"	"4,907"	"5,184"	"5,090"
050089	YES	NO	NO	NO	"22,445"	365	"1,919"	"$3,158,199.40"	366	0.000104947	"$876,373.86"	"$1,371.48"	678	698	541	639
050090	YES	NO	NO	NO	882	365	126	"$397,045.20"	366	0.000013194	"$110,176.71"	$193.29	599	566	545	570
050091	YES	NO	NO	NO	"7,260"	365	"1,729"	"$2,878,571.00"	365	0.000095655	"$798,779.32"	"$1,335.75"	600	579	615	598
050093	YES	NO	NO	NO	"26,002"	365	"6,726"	"$5,614,236.53"	366	0.000186562	"$1,557,903.58"	$178.66	"8,488"	"8,570"	"9,101"	"8,720"
050096	YES	NO	NO	NO	3	365	256	"$17,772.28"	272	0.000000591	"$4,931.66"	$10.58	464	504	429	466
050099	YES	NO	NO	NO	"6,894"	365	"2,908"	"$9,550,009.00"	365	0.000317348	"$2,650,047.45"	$738.79	"3,497"	"3,553"	"3,712"	"3,587"
050100	YES	NO	NO	NO	"45,705"	365	"5,602"	"$16,723,431.00"	365	0.000555722	"$4,640,611.93"	$857.15	"4,986"	"5,165"	"6,092"	"5,414"
050101	YES	NO	NO	NO	"5,986"	365	"1,959"	"$5,194,031.00"	365	0.000172598	"$1,441,300.07"	$788.03	"1,751"	"1,864"	"1,871"	"1,829"
050102	YES	NO	NO	NO	"16,663"	365	"1,570"	"$5,076,995.00"	365	0.000168709	"$1,408,823.56"	"$1,009.19"	"1,533"	"1,321"	"1,333"	"1,396"
050103	YES	NO	NO	NO	"51,148"	365	"6,120"	"$6,947,245.00"	365	0.000230858	"$1,927,802.26"	$802.58	"2,419"	"2,427"	"2,361"	"2,402"
050104	YES	NO	NO	NO	"67,360"	365	"5,769"	"$14,010,419.29"	366	0.000465568	"$3,887,773.92"	"$1,574.00"	"2,308"	"2,567"	"2,535"	"2,470"
050107	YES	NO	NO	NO	"21,890"	365	"1,462"	"$6,522,013.47"	366	0.000216727	"$1,809,804.07"	$356.82	"4,990"	"4,980"	"5,245"	"5,072"
050108	YES	NO	NO	NO	"54,707"	365	"4,452"	"$15,108,097.00"	365	0.000502044	"$4,192,370.28"	$628.45	"6,486"	"6,877"	"6,650"	"6,671"
050110	YES	NO	NO	NO	"2,474"	365	236	"$1,800,935.93"	366	0.000059845	"$499,744.62"	$579.75	876	887	824	862
050111	NO	NO	NO	NO	"1,008"	365				0.000000000	N/A	N/A	N/A	N/A	N/A	N/A
050112	YES	NO	NO	NO	"14,866"	365	"4,540"	"$8,689,174.04"	366	0.000288743	"$2,411,172.96"	$511.17	"4,627"	"4,640"	"4,885"	"4,717"
050113	YES	NO	NO	NO	"4,700"	365	702	"$3,923,777.92"	366	0.000130388	"$1,088,815.48"	"$3,959.33"	237	292	295	275
050115	YES	NO	NO	NO	"20,470"	365	"1,926"	"$9,429,538.65"	366	0.000313345	"$2,616,617.94"	$624.34	"4,210"	"4,201"	"4,163"	"4,191"
050116	YES	NO	NO	NO	"17,066"	365	"5,349"	"$6,133,988.55"	366	0.000203833	"$1,702,130.41"	$457.68	"3,662"	"3,703"	"3,793"	"3,719"
050118	YES	NO	NO	NO	"3,657"	365	570	"$1,673,321.56"	366	0.000055605	"$464,332.71"	$344.97	"1,360"	"1,379"	"1,300"	"1,346"
050121	YES	NO	NO	NO	"17,673"	365	"3,548"	"$7,621,881.24"	365	0.000253276	"$2,115,008.16"	$601.37	"3,825"	"3,436"	"3,289"	"3,517"
050122	YES	NO	NO	NO	"11,490"	365	"1,244"	"$1,636,308.00"	365	0.000054375	"$454,061.75"	$332.65	"1,453"	"1,470"	"1,172"	"1,365"
050124	YES	NO	NO	NO	"2,285"	350	"2,157"	"$6,204,783.20"	399	0.000206186	"$1,721,775.33"	$931.70	"1,775"	"1,777"	"1,991"	"1,848"
050125	YES	NO	NO	NO	"16,371"	365	"14,564"	"$15,176,502.00"	365	0.000504317	"$4,211,352.09"	$861.92	"4,758"	"5,158"	"4,743"	"4,886"
050126	YES	NO	NO	NO	"46,500"	365	"5,896"	"$2,414,774.00"	365	0.000080243	"$670,079.54"	$269.65	"2,562"	"2,555"	"2,337"	"2,485"
050127	YES	NO	NO	NO	"3,272"	365	623	"$1,860,449.88"	366	0.000061823	"$516,259.25"	$574.26	843	915	938	899
050128	YES	NO	NO	NO	"24,018"	365	"1,381"	"$7,596,235.40"	366	0.000252424	"$2,107,891.65"	$680.18	"3,388"	"3,062"	"2,846"	"3,099"
050129	YES	NO	NO	NO	"30,813"	365	"4,399"	"$4,774,104.26"	366	0.000158644	"$1,324,773.92"	$579.52	"2,207"	"2,361"	"2,290"	"2,286"
050131	YES	NO	NO	NO		365	N/A	"$1,370,479.00"	365	0.000045541	"$380,296.44"	$357.42	991	"1,112"	"1,088"	"1,064"
050132	YES	NO	NO	NO	"13,970"	365	"7,925"	"$2,009,445.67"	366	0.000066774	"$557,604.33"	$250.83	"2,129"	"2,281"	"2,258"	"2,223"
050133	SCH	NO	NO	NO	"12,533"	365	"3,172"	"$878,869.14"	366	0.000029205	N/A	$47.58	"4,936"	"5,163"	"5,279"	"5,126"
050135	YES	NO	NO	NO	"30,188"	365	"7,965"	"$3,725,647.00"	365	0.000123804	"$1,033,835.81"	$211.68	"4,484"	"4,989"	"5,178"	"4,884"
050136	YES	NO	NO	NO	"2,717"	365	383	"$1,733,603.40"	366	0.000057608	"$481,060.41"	$480.10	996	"1,030"	980	"1,002"
050137	YES	NO	NO	NO	"1,580"	365	719	"$2,809,044.00"	365	0.000093345	"$779,486.16"	"$3,765.63"	186	179	255	207
050138	YES	NO	NO	NO	"6,621"	365	"3,667"	"$5,496,442.00"	365	0.000182648	"$1,525,216.58"	"$2,229.85"	515	650	888	684
050139	YES	NO	NO	NO	"5,780"	365	"1,489"	"$4,012,417.00"	365	0.000133333	"$1,113,412.09"	"$2,209.15"	439	469	603	504
050140	YES	NO	NO	NO	"7,159"	365	"2,985"	"$6,449,191.00"	365	0.000214308	"$1,789,596.44"	"$1,820.55"	954	889	"1,106"	983
050145	YES	NO	NO	NO	"4,698"	365	"1,419"	"$6,021,714.00"	365	0.000200102	"$1,670,975.16"	$345.24	"4,648"	"4,832"	"5,041"	"4,840"
050146	NO	NO	NO	NO	"3,030"	365	"2,255"	$0.00	365	0.000000000	N/A	N/A	N/A	N/A	N/A	N/A
050149	YES	NO	NO	NO	"57,121"	365	"3,272"	"$12,380,316.33"	366	0.000411400	"$3,435,434.01"	"$3,089.42"	"1,053"	"1,095"	"1,189"	"1,112"
050150	YES	NO	NO	NO	"3,980"	365	486	"$3,307,419.58"	366	0.000109906	"$917,781.21"	$384.98	"2,361"	"2,315"	"2,475"	"2,384"
050152	YES	NO	NO	NO	"6,477"	365	"2,855"	"$7,100,237.30"	366	0.000235942	"$1,970,256.34"	"$1,251.75"	"1,684"	"1,621"	"1,417"	"1,574"
050153	YES	NO	NO	NO	"14,944"	365	"3,112"	"$3,318,297.77"	366	0.000110268	"$920,799.82"	$349.05	"2,556"	"2,651"	"2,708"	"2,638"
050158	YES	NO	NO	NO	589	365	747	"$2,556,717.00"	365	0.000084960	"$709,467.54"	$713.03	958	924	"1,102"	995
050159	YES	NO	NO	NO	"25,491"	365	"1,654"	"$13,661,628.88"	366	0.000453978	"$3,790,987.50"	"$2,294.79"	"1,635"	"1,701"	"1,619"	"1,652"
050167	YES	NO	NO	NO	"28,256"	365	"1,092"	"$6,731,980.22"	366	0.000223705	"$1,868,068.08"	"$1,672.40"	"1,012"	994	"1,346"	"1,117"
050168	YES	NO	NO	NO	"7,701"	365	"2,705"	"$9,282,021.80"	366	0.000308443	"$2,575,683.25"	$660.77	"3,964"	"3,867"	"3,863"	"3,898"
050169	YES	NO	NO	NO	"16,522"	365	"3,511"	"$6,945,249.00"	365	0.000230792	"$1,927,248.38"	$509.05	"3,662"	"3,656"	"4,039"	"3,786"
050174	YES	NO	NO	NO	"14,781"	365	"3,643"	"$7,104,911.49"	366	0.000236097	"$1,971,553.38"	$385.97	"5,155"	"5,026"	"5,142"	"5,108"
050179	YES	NO	NO	NO	"14,201"	365	"2,701"	"$2,926,011.00"	365	0.000097232	"$811,943.53"	$261.33	"3,150"	"3,178"	"2,994"	"3,107"
050180	YES	NO	NO	NO	"10,142"	365	"2,882"	"$10,681,869.00"	365	0.000354960	"$2,964,129.11"	$443.33	"6,091"	"6,850"	"7,116"	"6,686"
050189	SCH	NO	NO	NO	"2,586"	365	147	"$3,158,519.00"	365	0.000104958	N/A	"$4,869.24"	164	183	193	180
050191	YES	NO	NO	NO	"30,539"	365	"3,243"	"$6,666,331.08"	366	0.000221523	"$1,849,851.00"	"$1,210.64"	"1,573"	"1,431"	"1,579"	"1,528"
050192	YES	NO	NO	NO	"3,678"	365	231	"$3,617,298.00"	365	0.000120203	"$1,003,769.87"	"$4,896.44"	220	205	191	205
050194	YES	NO	NO	NO	"10,480"	365	793	"$1,372,425.93"	366	0.000045606	"$380,836.69"	$325.22	"1,173"	"1,203"	"1,138"	"1,171"
050195	YES	NO	NO	NO	"10,949"	365	"4,990"	"$7,781,746.15"	366	0.000258589	"$2,159,369.33"	$411.31	"5,067"	"5,372"	"5,311"	"5,250"
050197	NO	NO	NO	NO	"1,118"	365	346	"$4,048,180.10"	366	0.000134522	N/A	N/A	N/A	N/A	N/A	N/A
050204	YES	NO	NO	NO	"7,050"	365	"2,750"	"$5,719,391.00"	365	0.000190056	"$1,587,083.06"	$653.93	"2,534"	"2,570"	"2,178"	"2,427"
050205	YES	NO	NO	NO	"1,616"	365	680	"$755,280.00"	365	0.000025098	"$209,583.87"	$243.42	612	777	"1,193"	861
050211	YES	NO	NO	NO	"1,736"	304	905	"$4,939,406.38"	366	0.000164137	"$1,370,643.87"	"$1,279.78"	974	"1,085"	"1,155"	"1,071"
050222	YES	NO	NO	NO	"23,430"	365	"6,232"	"$8,590,300.00"	365	0.000285457	"$2,383,736.25"	$615.79	"3,841"	"3,818"	"3,953"	"3,871"
050224	YES	NO	NO	NO	"9,690"	365	"3,419"	"$12,428,046.56"	366	0.000412986	"$3,448,678.75"	$402.79	"8,249"	"8,517"	"8,919"	"8,562"
050225	YES	NO	NO	NO	"5,709"	365	889	"$1,081,680.00"	365	0.000035944	"$300,157.13"	$122.56	"2,473"	"2,605"	"2,270"	"2,449"
050226	YES	NO	NO	NO	"19,437"	365	"4,884"	"$2,081,754.56"	366	0.000069177	"$577,669.44"	$247.40	"2,268"	"2,347"	"2,391"	"2,335"
050228	YES	NO	NO	NO	"43,904"	365	"6,209"	"$48,766,162.08"	366	0.001620507	"$13,532,201.21"	"$5,758.38"	"2,231"	"2,249"	"2,570"	"2,350"
050230	YES	NO	NO	NO	"11,473"	365	"4,503"	"$3,136,366.00"	365	0.000104222	"$870,315.28"	$620.32	"1,427"	"1,332"	"1,449"	"1,403"
050231	YES	NO	NO	NO	"61,457"	365	"4,036"	"$14,451,293.00"	365	0.000480219	"$4,010,112.68"	"$1,295.26"	"2,957"	"3,031"	"3,300"	"3,096"
050232	YES	NO	NO	NO	"1,869"	365	262	"$1,819,864.07"	366	0.000060474	"$504,997.03"	$226.35	"2,107"	"2,185"	"2,400"	"2,231"
050234	YES	NO	NO	NO	613	365	257	"$1,249,214.00"	365	0.000041512	"$346,646.41"	$560.92	515	613	725	618
050235	YES	NO	NO	NO	"17,095"	365	"7,525"	"$7,864,230.00"	365	0.000261330	"$2,182,257.91"	$375.28	"5,567"	"5,782"	"6,095"	"5,815"
050236	YES	NO	NO	NO	"2,952"	365	"1,282"	"$1,399,678.00"	365	0.000046512	"$388,398.91"	$146.90	"2,701"	"2,673"	"2,558"	"2,644"
050238	YES	NO	NO	NO	"12,598"	365	"8,352"	"$7,134,307.00"	365	0.000237074	"$1,979,710.39"	$392.80	"5,162"	"5,032"	"4,927"	"5,040"
050239	YES	NO	NO	NO	"25,975"	365	"18,368"	"$10,806,079.00"	365	0.000359088	"$2,998,596.34"	$436.48	"6,654"	"7,098"	"6,857"	"6,870"
050242	YES	NO	NO	NO	"10,601"	365	"1,305"	"$6,646,147.38"	366	0.000220852	"$1,844,250.19"	$405.24	"4,214"	"4,724"	"4,714"	"4,551"
050243	YES	NO	NO	NO	"30,530"	365	"3,550"	"$6,356,254.60"	366	0.000211219	"$1,763,807.37"	$529.51	"3,310"	"3,346"	"3,337"	"3,331"
050245	YES	NO	NO	NO	"61,324"	365	"3,958"	"$31,653,157.02"	366	0.001051839	"$8,783,485.75"	"$4,885.14"	"1,756"	"1,847"	"1,790"	"1,798"
050248	YES	NO	NO	NO	"20,669"	365	"1,106"	"$5,940,755.96"	366	0.000197412	"$1,648,509.98"	"$1,302.14"	"1,194"	"1,259"	"1,346"	"1,266"
050254	YES	NO	NO	NO	"4,373"	365	607	"$5,369,046.00"	365	0.000178414	"$1,489,865.26"	$598.82	"2,471"	"2,472"	"2,521"	"2,488"
050257	YES	NO	NO	NO	"5,265"	365	737	"$942,668.00"	365	0.000031325	"$261,582.47"	$420.55	824	597	445	622
050261	YES	NO	NO	NO	"10,760"	365	"1,532"	"$895,878.54"	366	0.000029770	"$248,598.79"	$132.37	"1,864"	"1,891"	"1,879"	"1,878"
050262	YES	NO	NO	NO	"45,589"	365	"6,900"	"$32,434,854.39"	366	0.001077815	"$9,000,400.22"	"$1,615.87"	"5,590"	"5,348"	"5,773"	"5,570"
050272	YES	NO	NO	NO	"10,035"	365	"1,028"	"$2,398,389.00"	365	0.000079699	"$665,532.84"	$418.57	"1,563"	"1,488"	"1,718"	"1,590"
050276	YES	NO	NO	NO	"25,046"	365	"1,403"	"$21,083,514.95"	366	0.000700608	"$5,850,498.67"	"$6,270.63"	"1,034"	937	827	933
050277	NO	NO	NO	NO	"16,823"	100				0.000000000	N/A	N/A	N/A	N/A	N/A	N/A
050278	YES	NO	NO	NO	"23,317"	365	"5,443"	"$17,541,505.00"	365	0.000582907	"$4,867,620.60"	"$1,380.10"	"3,369"	"3,504"	"3,709"	"3,527"
050279	SCH	NO	NO	NO	"3,186"	365	310	"$493,695.37"	322	0.000016406	N/A	$265.50	556	519	472	516
050280	YES	NO	NO	NO	"20,139"	365	"2,726"	"$6,492,974.03"	366	0.000215762	"$1,801,745.87"	$303.99	"5,760"	"5,769"	"6,251"	"5,927"
