FY 2020 IPPS Final Rule Correction Notice: Implementation of Section 3133 of the Affordable Care Act- Medicare DSH- Supplemental Data																
Medicare CCN	Projected to Receive DSH in FY 2020	IHS or PR	Rural Community Hospital Demonstration	New Hospital	Medicaid Days 2013 (Annualized)	Length of 2013 Reporting Period	2017 SSI Days	2015 UCC (Annualized)	Length of 2015 Reporting Period	Factor 3	Total Uncompensated Care Payment	Estimated Per Claim Amount	BILLSV33	BILLSV34	BILLSV35	Claims Average
[1]	[2]	[3]	[4]	[5]	[6]	[7]	[8]	[9]	[10]	[11]	[12]	[13]	[14]	[15]	[16]	[17]
450068	YES	NO	NO	NO	"89,349"	365	"10,032"	"$98,822,488.46"	366	0.003286575	"$27,444,873.23"	"$3,907.30"	"6,709"	"6,722"	"7,640"	"7,024"
450072	YES	NO	NO	NO	"2,541"	365	452	"$10,409,070.00"	365	0.000346178	"$2,890,795.52"	"$2,078.21"	"1,447"	"1,485"	"1,240"	"1,391"
450076	NO	NO	NO	NO	"10,493"	365	"2,952"	$0.00	366	0.000000000	N/A	N/A	N/A	N/A	N/A	N/A
450078	YES	NO	NO	NO	93	365	256	"$109,951.76"	366	0.000003657	"$30,535.68"	$123.63	280	227	233	247
450079	YES	NO	NO	NO	"12,846"	365	"2,479"	"$27,542,584.86"	366	0.000915994	"$7,649,096.49"	"$2,268.42"	"3,242"	"3,613"	"3,262"	"3,372"
450080	YES	NO	NO	NO	"3,354"	365	325	"$9,881,323.00"	365	0.000328627	"$2,744,230.20"	"$2,738.75"	972	"1,072"	962	"1,002"
450082	YES	NO	NO	NO	"1,595"	365	427	"$5,505,565.26"	366	0.000183101	"$1,528,999.55"	"$3,120.41"	438	547	486	490
450083	YES	NO	NO	NO	"18,972"	365	"4,392"	"$37,248,738.00"	365	0.001238795	"$10,344,678.71"	"$1,294.38"	"8,179"	"8,001"	"7,795"	"7,992"
450085	NO	NO	NO	NO	"1,037"	365	60	"$1,888,927.00"	365	0.000062821	N/A	N/A	N/A	N/A	N/A	N/A
450087	NO	NO	NO	NO	"2,322"	365	712	"$11,765,774.00"	366	0.000391299	N/A	N/A	N/A	N/A	N/A	N/A
450090	YES	NO	NO	NO	"1,642"	365	89	"$4,913,381.00"	365	0.000163406	"$1,364,538.79"	"$2,966.39"	362	414	604	460
450092	YES	NO	NO	NO	"5,108"	365	"2,787"	"$6,132,540.00"	365	0.000203952	"$1,703,122.29"	"$1,324.36"	"1,217"	"1,274"	"1,368"	"1,286"
450097	YES	NO	NO	NO	"34,542"	365	"5,508"	"$53,740,060.00"	365	0.001787253	"$14,924,630.59"	"$4,911.03"	"3,727"	"3,191"	"2,198"	"3,039"
450099	YES	NO	NO	NO	"1,358"	365	160	"$5,451,455.00"	365	0.000181301	"$1,513,972.11"	"$1,744.21"	928	904	771	868
450101	YES	NO	NO	NO	"16,785"	365	"1,604"	"$22,157,838.59"	366	0.000736911	"$6,153,650.66"	"$1,534.19"	"3,692"	"4,059"	"4,282"	"4,011"
450102	YES	NO	NO	NO	"20,782"	365	"3,167"	"$29,419,949.40"	366	0.000978430	"$8,170,476.12"	$863.41	"9,357"	"9,613"	"9,420"	"9,463"
450104	YES	NO	NO	NO	"3,163"	365	521	"$10,965,620.00"	365	0.000364688	"$3,045,359.97"	"$2,016.79"	"1,530"	"1,526"	"1,473"	"1,510"
450107	YES	NO	NO	NO	"34,241"	365	"13,375"	"$39,357,714.64"	366	0.001308934	"$10,930,381.39"	"$2,111.74"	"5,506"	"5,248"	"4,775"	"5,176"
450108	NO	NO	NO	NO	120	365	137	"$1,915,968.00"	365	0.000063720	N/A	N/A	N/A	N/A	N/A	N/A
450119	YES	NO	NO	NO	"40,044"	365	"12,502"	"$40,911,336.00"	365	0.001360603	"$11,361,851.41"	"$2,568.81"	"4,041"	"4,642"	"4,586"	"4,423"
450124	YES	NO	NO	NO	"21,685"	365	"1,986"	"$98,377,889.54"	366	0.003271789	"$27,321,399.71"	"$14,192.93"	"1,945"	"1,723"	"2,107"	"1,925"
450128	YES	NO	NO	NO	"13,137"	365	"5,371"	"$26,029,703.23"	184	0.000865679	"$7,228,940.66"	"$3,020.87"	"2,265"	"2,449"	"2,465"	"2,393"
450130	YES	NO	NO	NO	"12,276"	365	"2,711"	"$10,354,098.00"	365	0.000344350	"$2,875,528.75"	"$1,824.57"	"1,724"	"1,500"	"1,505"	"1,576"
450132	YES	NO	NO	NO	"14,803"	365	"3,334"	"$31,462,724.00"	365	0.001046367	"$8,737,793.24"	"$2,111.60"	"4,183"	"4,122"	"4,110"	"4,138"
450133	YES	NO	NO	NO	"9,129"	365	"1,516"	"$37,793,607.00"	365	0.001256916	"$10,495,999.13"	"$3,401.17"	"3,290"	"3,131"	"2,838"	"3,086"
450135	YES	NO	NO	NO	"36,551"	365	"7,989"	"$60,283,245.00"	365	0.002004862	"$16,741,796.76"	"$1,548.73"	"10,633"	"11,126"	"10,670"	"10,810"
450137	YES	NO	NO	NO	"28,518"	365	"3,495"	"$19,362,695.00"	365	0.000643952	"$5,377,386.44"	"$1,287.38"	"4,026"	"4,263"	"4,243"	"4,177"
450143	NO	NO	NO	NO	14	365	26	"$1,437,103.73"	366	0.000047794	N/A	N/A	N/A	N/A	N/A	N/A
450144	YES	NO	NO	NO	967	365	49	"$5,198,380.00"	365	0.000172884	"$1,443,688.40"	"$9,754.65"	134	183	127	148
450147	YES	NO	NO	NO	"8,253"	365	"2,004"	"$8,407,323.00"	365	0.000279605	"$2,334,872.53"	$704.97	"3,430"	"3,322"	"3,183"	"3,312"
450148	YES	NO	NO	NO	"2,670"	365	439	"$11,585,864.00"	365	0.000385315	"$3,217,613.46"	"$2,903.98"	"1,275"	"1,011"	"1,038"	"1,108"
450152	YES	NO	NO	NO	"7,777"	365	994	"$14,496,632.00"	365	0.000482120	"$4,025,988.76"	"$2,172.69"	"1,833"	"1,816"	"1,911"	"1,853"
450154	YES	NO	NO	NO	"2,228"	365	962	"$3,751,121.95"	366	0.000124752	"$1,041,757.48"	"$1,425.11"	780	696	718	731
450155	YES	NO	NO	NO	882	365	43	"$3,535,030.00"	365	0.000117566	"$981,744.66"	"$8,047.09"	150	111	105	122
450162	NO	NO	NO	NO	16	365	16	"$3,088,034.00"	365	0.000102700	N/A	N/A	N/A	N/A	N/A	N/A
450163	YES	NO	NO	NO	"2,556"	365	"1,221"	"$9,121,345.01"	366	0.000303352	"$2,533,169.94"	"$3,077.97"	820	911	739	823
450165	YES	NO	NO	NO	"1,189"	365	414	"$3,832,828.10"	366	0.000127470	"$1,064,448.82"	"$2,058.90"	539	529	482	517
450176	YES	NO	NO	NO	"17,361"	365	"4,813"	"$15,224,757.00"	365	0.000506335	"$4,228,202.83"	"$1,778.05"	"2,364"	"2,244"	"2,526"	"2,378"
450184	YES	NO	NO	NO	"70,672"	365	"20,161"	"$147,294,835.51"	366	0.004898638	"$40,906,560.35"	"$2,788.64"	"14,431"	"14,557"	"15,019"	"14,669"
450187	YES	NO	NO	NO	"1,509"	365	177	"$3,325,423.00"	365	0.000110595	"$923,532.83"	"$1,726.23"	419	549	638	535
450192	YES	NO	NO	NO	"1,065"	365	84	"$3,131,282.14"	366	0.000104138	"$869,616.25"	"$2,395.64"	389	341	360	363
450193	YES	NO	NO	NO	"16,020"	365	"6,997"	"$36,282,330.36"	366	0.001206655	"$10,076,289.04"	"$1,501.23"	"7,097"	"6,439"	"6,601"	"6,712"
450194	YES	NO	NO	NO	"1,853"	365	115	"$3,127,524.00"	365	0.000104013	"$868,572.54"	"$2,467.54"	428	357	272	352
450196	SCH	NO	NO	NO	"4,293"	365	"1,520"	"$8,295,687.09"	366	0.000275893	N/A	$644.62	"3,738"	"3,537"	"3,447"	"3,574"
450200	YES	NO	NO	NO	"8,648"	365	"1,632"	"$3,738,436.00"	365	0.000124331	"$1,038,234.35"	$402.26	"2,739"	"2,655"	"2,349"	"2,581"
450203	YES	NO	NO	NO	"2,304"	365	535	"$6,975,189.00"	365	0.000231976	"$1,937,141.85"	$981.33	"1,924"	"1,954"	"2,043"	"1,974"
450209	YES	NO	NO	NO	"26,927"	365	"1,876"	"$34,786,483.06"	365	0.001156907	"$9,660,863.97"	"$2,664.33"	"3,414"	"3,743"	"3,722"	"3,626"
450210	YES	NO	NO	NO	462	365	100	"$2,544,719.17"	366	0.000084631	"$706,716.62"	"$2,236.45"	308	297	342	316
450211	YES	NO	NO	NO	"4,472"	365	"1,225"	"$16,855,534.45"	366	0.000560571	"$4,681,100.56"	"$1,698.51"	"2,777"	"2,874"	"2,618"	"2,756"
450213	YES	NO	NO	NO	"51,969"	365	"5,981"	"$167,631,182.00"	365	0.005574971	"$46,554,348.22"	"$11,566.30"	"3,970"	"3,951"	"4,153"	"4,025"
450219	NO	NO	NO	NO	720	365	22	"$3,267,979.63"	366	0.000108684	N/A	N/A	N/A	N/A	N/A	N/A
450222	YES	NO	NO	NO	"10,681"	365	"3,549"	"$34,152,618.00"	365	0.001135826	"$9,484,827.66"	"$2,035.37"	"4,901"	"4,684"	"4,394"	"4,660"
450229	YES	NO	NO	NO	"12,422"	365	"2,932"	"$19,500,687.46"	366	0.000648541	"$5,415,709.56"	$874.63	"6,223"	"6,313"	"6,040"	"6,192"
450231	YES	NO	NO	NO	"10,398"	365	"2,011"	"$33,039,470.00"	365	0.001098806	"$9,175,685.41"	"$1,225.39"	"7,656"	"7,443"	"7,365"	"7,488"
450235	YES	NO	NO	NO	587	365	56	"$4,400,462.94"	366	0.000146348	"$1,222,091.75"	"$4,700.35"	235	268	276	260
450236	YES	NO	NO	NO	"2,370"	365	390	"$5,838,104.00"	365	0.000194160	"$1,621,351.85"	"$1,383.41"	"1,042"	"1,300"	"1,173"	"1,172"
450237	YES	NO	NO	NO	"11,707"	365	"4,168"	"$52,284,651.38"	366	0.001738850	"$14,520,436.10"	"$2,141.03"	"6,269"	"6,743"	"7,335"	"6,782"
450241	YES	NO	NO	NO	132	365	16	"$3,112,545.48"	366	0.000103515	"$864,412.72"	"$10,541.62"	73	80	93	82
450243	NO	NO	NO	NO	41	365	16	"$238,574.37"	366	0.000007934	N/A	N/A	N/A	N/A	N/A	N/A
450253	NO	NO	NO	NO	51	365	0	"$706,145.36"	366	0.000023485	N/A	N/A	N/A	N/A	N/A	N/A
450271	YES	NO	NO	NO	"2,153"	365	584	"$16,439,346.00"	365	0.000546729	"$4,565,517.16"	"$2,401.64"	"1,727"	"1,984"	"1,992"	"1,901"
450272	YES	NO	NO	NO	"4,397"	365	470	"$10,930,452.00"	365	0.000363518	"$3,035,593.15"	"$2,662.80"	"1,265"	"1,123"	"1,032"	"1,140"
450289	YES	NO	NO	NO	"97,677"	365	"3,886"	"$640,186,970.10"	366	0.021290930	"$177,792,023.98"	"$115,825.42"	"1,760"	"1,534"	"1,312"	"1,535"
450292	NO	NO	NO	NO	"1,527"	365	266	"$6,345,577.00"	365	0.000211037	N/A	N/A	N/A	N/A	N/A	N/A
450299	YES	NO	NO	NO	"7,836"	365	404	"$4,691,648.00"	365	0.000156032	"$1,302,959.34"	"$1,175.96"	"1,273"	"1,051"	"1,000"	"1,108"
450306	YES	NO	NO	NO	51	365	28	"$188,169.90"	365	0.000006258	"$52,258.34"	"$1,111.88"	62	46	34	47
450324	YES	NO	NO	NO	"10,657"	365	"3,266"	"$18,796,291.00"	365	0.000625115	"$5,220,085.34"	$756.10	"6,107"	"6,985"	"7,619"	"6,904"
450330	YES	NO	NO	NO	"7,923"	365	"1,367"	"$15,559,570.00"	365	0.000517470	"$4,321,186.73"	"$2,796.88"	"1,608"	"1,530"	"1,498"	"1,545"
450340	YES	NO	NO	NO	"3,890"	365	784	"$3,560,241.91"	366	0.000118404	"$988,746.48"	$660.04	"1,574"	"1,567"	"1,352"	"1,498"
450346	YES	NO	NO	NO	"15,417"	365	"3,232"	"$27,253,297.43"	366	0.000906373	"$7,568,755.91"	"$1,745.96"	"4,575"	"4,333"	"4,097"	"4,335"
450347	NO	NO	NO	NO	"2,157"	365	589	"$6,267,900.67"	366	0.000208454	N/A	N/A	N/A	N/A	N/A	N/A
450348	YES	NO	NO	NO	165	365	176	"$2,233,463.92"	366	0.000074279	"$620,275.15"	"$3,011.04"	189	227	201	206
450351	YES	NO	NO	NO	"1,212"	365	102	"$4,468,034.00"	365	0.000148595	"$1,240,857.51"	"$1,574.69"	909	794	662	788
450352	YES	NO	NO	NO	"6,104"	365	917	"$13,145,466.00"	365	0.000437184	"$3,650,744.42"	"$1,450.43"	"2,371"	"2,654"	"2,525"	"2,517"
450358	NO	NO	NO	NO	"14,367"	365	"10,829"	"$50,196,608.00"	365	0.001669407	N/A	N/A	N/A	N/A	N/A	N/A
450369	YES	NO	NO	NO	569	365	51	"$2,222,056.00"	365	0.000073900	"$617,106.96"	"$2,508.56"	229	253	255	246
450370	YES	NO	NO	NO	980	365	151	"$1,839,247.96"	366	0.000061169	"$510,793.93"	"$1,117.71"	528	444	398	457
450372	YES	NO	NO	NO	196	365	755	"$14,427,259.26"	366	0.000479813	"$4,006,722.64"	"$1,557.22"	"2,173"	"2,687"	"2,860"	"2,573"
450379	YES	NO	NO	NO	"1,134"	365	355	"$3,907,904.00"	365	0.000129967	"$1,085,298.82"	"$1,373.80"	842	770	759	790
450388	YES	NO	NO	NO	"104,518"	365	"20,010"	"$110,613,087.45"	366	0.003678700	"$30,719,345.47"	"$1,461.64"	"20,464"	"20,725"	"21,863"	"21,017"
450389	YES	NO	NO	NO	"4,597"	365	706	"$12,824,508.36"	366	0.000426509	"$3,561,608.41"	"$2,118.74"	"1,718"	"1,709"	"1,616"	"1,681"
450395	YES	NO	NO	NO	"2,332"	365	346	"$7,460,931.09"	366	0.000248131	"$2,072,041.61"	"$3,342.00"	582	651	626	620
450399	YES	NO	NO	NO	848	365	119	"$2,122,818.00"	365	0.000070599	"$589,546.69"	"$3,070.56"	192	198	185	192
450400	NO	NO	NO	NO	118	365	32	"$2,789,450.67"	366	0.000092770	N/A	N/A	N/A	N/A	N/A	N/A
450403	YES	NO	NO	NO	"9,459"	365	"1,705"	"$17,426,060.37"	366	0.000579545	"$4,839,546.39"	"$1,496.46"	"3,205"	"3,110"	"3,388"	"3,234"
450411	NO	NO	NO	NO	221	365	124	"$1,532,173.27"	366	0.000050956	N/A	N/A	N/A	N/A	N/A	N/A
450419	NO	NO	NO	NO	261	365	191	"$8,674,084.00"	365	0.000288477	N/A	N/A	N/A	N/A	N/A	N/A
450422	NO	NO	NO	NO	3	365	16	"$982,468.00"	365	0.000032674	N/A	N/A	N/A	N/A	N/A	N/A
450424	YES	NO	NO	NO	"11,339"	365	"2,310"	"$24,102,290.00"	365	0.000801579	"$6,693,661.57"	"$2,032.69"	"3,389"	"3,241"	"3,248"	"3,293"
450431	YES	NO	NO	NO	"40,782"	365	"3,841"	"$30,244,352.00"	365	0.001005847	"$8,399,428.30"	$990.85	"8,121"	"8,351"	"8,959"	"8,477"
450447	YES	NO	NO	NO	"2,564"	365	389	"$3,686,781.00"	365	0.000122613	"$1,023,888.78"	"$1,108.10"	987	935	850	924
450451	NO	NO	NO	NO	115	304	8	"$1,439,482.00"	365	0.000047873	N/A	N/A	N/A	N/A	N/A	N/A
450460	SCH	NO	NO	NO	112	365	46	"$1,831,936.99"	366	0.000060925	N/A	"$2,102.33"	260	272	193	242
450462	YES	NO	NO	NO	"34,016"	365	"3,287"	"$43,754,764.00"	365	0.001455168	"$12,151,525.12"	"$1,642.32"	"7,052"	"7,552"	"7,593"	"7,399"
450465	YES	NO	NO	NO	"1,678"	365	257	"$5,964,748.00"	365	0.000198372	"$1,656,523.28"	"$2,461.40"	764	651	603	673
450469	YES	NO	NO	NO	"2,928"	365	722	"$7,789,232.00"	365	0.000259049	"$2,163,216.98"	"$1,119.10"	"2,000"	"1,837"	"1,961"	"1,933"
450475	YES	NO	NO	NO	"1,020"	365	115	"$3,399,361.00"	365	0.000113054	"$944,066.81"	"$2,043.43"	469	464	454	462
450484	YES	NO	NO	NO	"3,374"	365	"1,026"	"$3,573,012.00"	365	0.000118829	"$992,292.98"	$498.14	"1,841"	"1,935"	"2,200"	"1,992"
450489	YES	NO	NO	NO	428	365	29	"$3,047,247.38"	366	0.000101343	"$846,278.20"	"$8,296.85"	107	66	132	102
450497	NO	NO	NO	NO	112	365	0			0.000000000	N/A	N/A	N/A	N/A	N/A	N/A
450498	SCH	NO	NO	NO	127	92	45	"$1,313,269.00"	365	0.000043676	N/A	"$2,464.32"	140	142	162	148
450508	YES	NO	NO	NO	"4,514"	365	858	"$11,657,288.22"	366	0.000387691	"$3,237,449.31"	"$2,270.30"	"1,546"	"1,476"	"1,255"	"1,426"
450518	YES	NO	NO	NO	"8,743"	365	"1,673"	"$5,607,583.00"	365	0.000186493	"$1,557,331.81"	$661.57	"2,497"	"2,412"	"2,154"	"2,354"
450537	NO	NO	NO	NO	439	365	"1,268"	"$21,499,362.64"	366	0.000715012	N/A	N/A	N/A	N/A	N/A	N/A
450539	YES	NO	NO	NO	"2,631"	365	335	"$6,593,165.53"	366	0.000219271	"$1,831,046.71"	"$2,843.24"	651	640	642	644
450558	YES	NO	NO	NO	"5,552"	365	794	"$4,408,611.61"	366	0.000146619	"$1,224,354.79"	$592.91	"1,928"	"2,203"	"2,065"	"2,065"
450563	NO	NO	NO	NO	"1,615"	365	901	"$11,475,992.92"	366	0.000381661	N/A	N/A	N/A	N/A	N/A	N/A
450565	YES	NO	NO	NO	"1,855"	365	240	"$1,312,770.00"	365	0.000043659	"$364,581.05"	$665.29	574	590	481	548
450571	YES	NO	NO	NO	"8,245"	365	"3,142"	"$21,661,174.00"	365	0.000720394	"$6,015,717.51"	"$1,138.26"	"5,142"	"5,284"	"5,429"	"5,285"
450573	YES	NO	NO	NO	"1,475"	365	196	"$6,338,229.99"	366	0.000210793	"$1,760,246.29"	"$4,389.64"	445	461	296	401
450578	SCH	NO	NO	NO	16	365	5	"$162,118.96"	365	0.000005392	N/A	$671.99	71	78	53	67
450584	SCH	NO	NO	NO	198	365	85	"$1,339,845.00"	365	0.000044560	N/A	"$1,159.19"	204	365	394	321
450586	YES	NO	NO	NO	175	365	37	"$1,113,201.13"	366	0.000037022	"$309,157.00"	"$1,766.61"	138	197	191	175
450587	SCH	NO	NO	NO	"3,299"	365	600	"$2,678,892.00"	365	0.000089093	N/A	$628.36	"1,219"	"1,217"	"1,115"	"1,184"
450596	YES	NO	NO	NO	"1,307"	365	202	"$7,885,074.00"	365	0.000262237	"$2,189,834.11"	"$1,826.38"	"1,119"	"1,179"	"1,300"	"1,199"
450597	YES	NO	NO	NO	659	365	115	"$1,663,641.00"	365	0.000055328	"$462,024.56"	"$1,084.56"	352	423	502	426
450604	YES	NO	NO	NO	"1,390"	365	91	"$4,388,053.00"	365	0.000145935	"$1,218,645.27"	"$1,078.45"	"1,172"	"1,078"	"1,140"	"1,130"
450605	NO	NO	NO	NO	814	365	129	"$2,329,864.00"	365	0.000077485	N/A	N/A	N/A	N/A	N/A	N/A
450610	YES	NO	NO	NO	"14,739"	365	"2,873"	"$37,332,022.49"	366	0.001241565	"$10,367,808.39"	"$2,094.93"	"4,955"	"4,884"	"5,008"	"4,949"
450617	YES	NO	NO	NO	"27,386"	365	"5,111"	"$48,179,722.00"	365	0.001602330	"$13,380,419.61"	"$1,638.35"	"8,466"	"7,907"	"8,128"	"8,167"
450634	NO	NO	NO	NO	"5,584"	365	"1,367"	"$18,687,929.00"	365	0.000621511	N/A	N/A	N/A	N/A	N/A	N/A
450638	YES	NO	NO	NO	"25,744"	365	"3,371"	"$35,235,381.71"	366	0.001171836	"$9,785,531.61"	"$3,446.82"	"2,971"	"2,946"	"2,600"	"2,839"
450639	YES	NO	NO	NO	"7,691"	365	"1,100"	"$20,470,724.00"	365	0.000680802	"$5,685,107.04"	"$1,857.27"	"3,116"	"3,131"	"2,937"	"3,061"
450641	NO	NO	NO	NO	54	365	102	"$971,450.49"	366	0.000032308	N/A	N/A	N/A	N/A	N/A	N/A
450643	YES	NO	NO	NO	"13,413"	365	"4,095"	"$8,584,692.00"	365	0.000285504	"$2,384,131.26"	"$1,196.25"	"1,992"	"2,000"	"1,986"	"1,993"
450644	YES	NO	NO	NO	"17,608"	365	"6,697"	"$25,268,132.00"	365	0.000840351	"$7,017,437.94"	"$2,661.14"	"2,698"	"2,503"	"2,709"	"2,637"
450647	YES	NO	NO	NO	"34,392"	365	"3,421"	"$30,200,713.32"	366	0.001004396	"$8,387,309.02"	"$1,530.81"	"5,046"	"5,300"	"6,091"	"5,479"
450651	YES	NO	NO	NO	"13,700"	365	"3,245"	"$35,445,702.49"	366	0.001178831	"$9,843,941.66"	"$1,693.73"	"5,255"	"5,542"	"6,638"	"5,812"
450653	YES	NO	NO	NO	"1,126"	365	220	"$6,142,882.00"	365	0.000204296	"$1,705,994.46"	"$2,033.37"	897	786	835	839
450654	SCH	NO	NO	NO	667	365	"1,311"	"$3,392,608.00"	365	0.000112829	N/A	"$1,605.10"	606	638	517	587
450656	YES	NO	NO	NO	"2,065"	365	787	"$4,563,655.00"	365	0.000151775	"$1,267,413.27"	$743.35	"1,585"	"1,731"	"1,800"	"1,705"
450658	NO	NO	NO	NO	58	365	83	"$1,188,499.84"	366	0.000039526	N/A	N/A	N/A	N/A	N/A	N/A
450659	YES	NO	NO	NO	"5,904"	365	"2,257"	"$2,405,016.00"	365	0.000079984	"$667,918.41"	$597.42	"1,184"	"1,100"	"1,069"	"1,118"
450661	YES	NO	NO	NO	"15,388"	365	741	"$5,108,359.00"	365	0.000169891	"$1,418,687.87"	"$1,289.72"	"1,028"	"1,145"	"1,126"	"1,100"
450662	YES	NO	NO	NO	"16,977"	365	"8,026"	"$15,944,906.33"	366	0.000530286	"$4,428,201.92"	"$1,680.53"	"2,643"	"2,536"	"2,727"	"2,635"
450668	YES	NO	NO	NO	"9,980"	365	"3,984"	"$7,898,763.55"	366	0.000262692	"$2,193,635.96"	$835.99	"2,738"	"2,750"	"2,385"	"2,624"
450669	YES	NO	NO	NO	"8,150"	365	687	"$14,727,735.04"	366	0.000489806	"$4,090,170.44"	"$2,554.76"	"1,606"	"1,501"	"1,695"	"1,601"
450670	YES	NO	NO	NO	"19,927"	365	"2,308"	"$28,533,259.75"	366	0.000948941	"$7,924,225.64"	"$2,148.65"	"3,650"	"3,553"	"3,861"	"3,688"
450672	YES	NO	NO	NO	"3,526"	365	"3,247"	"$10,949,435.00"	365	0.000364149	"$3,040,865.09"	$830.61	"3,791"	"3,644"	"3,549"	"3,661"
450674	YES	NO	NO	NO	"40,765"	365	84	"$3,658,641.33"	366	0.000121677	"$1,016,073.86"	"$9,961.51"	112	91	102	102
450675	YES	NO	NO	NO	"24,184"	365	"3,752"	"$21,590,987.61"	366	0.000718059	"$5,996,225.43"	"$1,711.74"	"3,340"	"3,410"	"3,759"	"3,503"
450677	YES	NO	NO	NO	"6,934"	365	"1,997"	"$18,438,267.00"	365	0.000613208	"$5,120,655.31"	"$1,808.14"	"2,811"	"2,792"	"2,893"	"2,832"
450678	YES	NO	NO	NO	"5,317"	365	"1,940"	"$13,144,606.85"	214	0.000437155	"$3,650,505.81"	"$1,973.25"	"1,845"	"2,001"	"1,703"	"1,850"
450684	YES	NO	NO	NO	"12,119"	365	"3,291"	"$27,572,786.00"	365	0.000916998	"$7,657,483.92"	"$2,672.77"	"2,984"	"2,764"	"2,848"	"2,865"
450686	YES	NO	NO	NO	"33,988"	365	"4,122"	"$67,547,266.00"	365	0.002246444	"$18,759,152.71"	"$3,631.98"	"5,168"	"5,093"	"5,235"	"5,165"
450688	YES	NO	NO	NO	"3,053"	365	"1,671"	"$12,448,378.68"	306	0.000414000	"$3,457,150.09"	"$2,255.15"	"1,312"	"1,530"	"1,756"	"1,533"
450690	YES	NO	NO	NO	559	365	239	"$5,890,231.38"	366	0.000195894	"$1,635,828.61"	"$2,859.84"	653	592	470	572
450694	YES	NO	NO	NO	50	365	131	"$2,799,158.07"	366	0.000093093	"$777,379.11"	"$2,626.28"	229	338	320	296
450697	YES	NO	NO	NO	"19,501"	365	"3,678"	"$9,386,089.00"	365	0.000312157	"$2,606,694.35"	"$2,098.79"	"1,231"	"1,288"	"1,206"	"1,242"
450698	YES	NO	NO	NO	412	365	35	"$1,469,064.00"	365	0.000048857	"$407,986.84"	"$5,230.60"	72	84	77	78
450702	YES	NO	NO	NO	"5,109"	365	"1,110"	"$6,290,030.00"	365	0.000209190	"$1,746,860.24"	$501.83	"3,339"	"3,653"	"3,452"	"3,481"
450709	NO	NO	NO	NO	547	215	614	"$10,414,211.00"	365	0.000346349	N/A	N/A	N/A	N/A	N/A	N/A
450711	YES	NO	NO	NO	"25,550"	365	"10,004"	"$24,240,306.00"	365	0.000806169	"$6,731,991.23"	"$1,856.08"	"3,465"	"3,565"	"3,851"	"3,627"
450713	YES	NO	NO	NO	"9,761"	365	"2,956"	"$28,252,777.00"	365	0.000939613	"$7,846,330.28"	"$1,245.45"	"6,215"	"6,255"	"6,431"	"6,300"
450718	YES	NO	NO	NO	"6,317"	365	743	"$13,794,379.18"	366	0.000458765	"$3,830,959.87"	"$1,292.50"	"2,847"	"2,821"	"3,225"	"2,964"
450723	YES	NO	NO	NO	"16,130"	365	"3,598"	"$34,642,384.36"	366	0.001152114	"$9,620,845.03"	"$2,564.19"	"3,465"	"3,585"	"4,207"	"3,752"
450730	YES	NO	NO	NO	"6,204"	365	"1,040"	"$16,542,339.00"	365	0.000550155	"$4,594,120.26"	"$2,724.86"	"1,581"	"1,804"	"1,673"	"1,686"
450742	YES	NO	NO	NO	"6,618"	365	664	"$11,438,805.81"	366	0.000380425	"$3,176,772.62"	"$1,624.95"	"1,850"	"2,036"	"1,979"	"1,955"
450743	YES	NO	NO	NO	"7,946"	365	915	"$18,007,867.38"	366	0.000598894	"$5,001,125.20"	"$1,613.27"	"3,084"	"3,122"	"3,094"	"3,100"
450747	YES	NO	NO	NO	"4,440"	365	463	"$4,261,504.00"	365	0.000141726	"$1,183,500.22"	"$1,024.68"	"1,234"	992	"1,239"	"1,155"
450755	YES	NO	NO	NO	"1,117"	365	49	"$2,698,710.27"	366	0.000089752	"$749,482.86"	"$4,487.92"	187	135	178	167
450766	NO	NO	NO	NO	316	365	619	"$6,621,443.06"	366	0.000220212	N/A	N/A	N/A	N/A	N/A	N/A
450771	YES	NO	NO	NO	"11,997"	365	"1,131"	"$22,494,846.00"	365	0.000748119	"$6,247,243.99"	"$1,585.59"	"3,912"	"3,837"	"4,072"	"3,940"
450774	NO	NO	NO	NO		365	N/A	"$117,867.00"	365	0.000003920	N/A	N/A	N/A	N/A	N/A	N/A
450775	YES	NO	NO	NO	"15,937"	365	"4,245"	"$24,252,949.00"	365	0.000806589	"$6,735,502.43"	"$1,492.14"	"4,481"	"4,322"	"4,739"	"4,514"
450779	YES	NO	NO	NO	"10,173"	365	"1,450"	"$15,898,503.00"	365	0.000528742	"$4,415,314.84"	"$1,119.50"	"3,864"	"4,090"	"3,877"	"3,944"
450780	NO	NO	NO	NO	22	365	26	"$643,124.00"	365	0.000021389	N/A	N/A	N/A	N/A	N/A	N/A
450788	YES	NO	NO	NO	"32,182"	365	"3,303"	"$24,670,899.49"	366	0.000820489	"$6,851,575.18"	"$1,588.96"	"3,986"	"4,291"	"4,659"	"4,312"
450797	YES	NO	NO	NO	1	365	11	"$27,383.00"	365	0.000000911	"$7,604.78"	$161.80	47	55	38	47
450801	YES	NO	NO	NO	"13,137"	365	"2,679"	"$29,614,412.62"	366	0.000984897	"$8,224,482.23"	"$1,491.02"	"5,080"	"5,606"	"5,863"	"5,516"
450803	YES	NO	NO	NO	"5,737"	365	320	"$505,848.00"	365	0.000016823	"$140,483.55"	$524.19	299	264	240	268
