PROV	MAC	CBSAGEO	FROM	TO	 RNSAL 	 RNHR 	rnahw	 LPNSTSAL 	 LPNSTHR 	lpnstahw	 naoratsal 	 NAORATHR 	naoratahw	MASAL	MAHR	maahw	nursesal	nursehr	nurseahw	allothersal	allotherhr	allotherahw	totalsal	totalhr	totalahw
250072	05901	27140	01/01/2016	12/31/2016	" 19,335,124 "	" 485,406 "	39.8329	" 2,292,606 "	" 92,324 "	24.8322	" 1,606,324 "	" 126,988 "	12.6494	"15,395 "	798 	19.2835	"23,249,449"	"705,516"	32.9538	"27,270,354"	"996,264"	27.3726	"50,519,803"	"1,701,780"	29.6864
250077	07001	25	01/01/2016	12/31/2016	" 2,938,901 "	" 107,706 "	27.2863	" 546,323 "	" 32,246 "	16.9423	" 485,439 "	" 48,380 "	10.0339	0 	0 	0.0000	"3,970,663"	"188,332"	21.0833	"5,739,520"	"281,488"	20.3899	"9,710,183"	"469,820"	20.6679
250078	07001	25620	01/01/2016	12/31/2016	" 45,608,809 "	" 1,478,777 "	30.8422	" 3,151,181 "	" 142,938 "	22.0458	" 9,198,324 "	" 719,731 "	12.7802	0 	0 	0.0000	"57,958,314"	"2,341,446"	24.7532	"66,129,059"	"3,158,140"	20.9392	"124,087,373"	"5,499,586"	22.5630
250079	07001	25	12/20/2015	12/17/2016	" 695,892 "	" 24,495 "	28.4096	" 90,083 "	" 5,057 "	17.8135	" 161,440 "	" 12,413 "	13.0057	0 	0 	0.0000	"947,415"	"41,965"	22.5763	"2,845,357"	"90,953"	31.2838	"3,792,772"	"132,918"	28.5347
250081	05901	25	01/01/2016	12/31/2016	" 2,233,129 "	" 77,127 "	28.9539	" 318,093 "	" 18,721 "	16.9910	" 184,218 "	" 16,407 "	11.2279	0 	0 	0.0000	"2,735,439"	"112,256"	24.3680	"2,412,021"	"94,056"	25.6445	"5,147,460"	"206,312"	24.9499
250082	07001	25	01/01/2016	12/31/2016	" 14,173,993 "	" 378,940 "	37.4043	" 852,811 "	" 46,831 "	18.2104	" 1,111,235 "	" 97,051 "	11.4500	"9,782 "	647 	15.1190	"16,147,821"	"523,469"	30.8477	"18,751,299"	"862,487"	21.7410	"34,899,120"	"1,385,956"	25.1805
250084	07001	25	01/01/2016	12/31/2016	" 8,857,922 "	" 255,094 "	34.7241	" 654,086 "	" 29,070 "	22.5004	" 963,338 "	" 77,166 "	12.4840	"392,678 "	"21,678 "	18.1141	"10,868,024"	"383,008"	28.3754	"16,324,057"	"593,022"	27.5269	"27,192,081"	"976,030"	27.8599
250085	07001	25	01/01/2016	12/31/2016	" 2,448,416 "	" 93,674 "	26.1376	" 175,827 "	" 9,399 "	18.7070	" 351,443 "	" 34,098 "	10.3069	0 	0 	0.0000	"2,975,686"	"137,171"	21.6933	"3,153,746"	"138,388"	22.7892	"6,129,432"	"275,559"	22.2436
250093	07001	25	01/01/2016	12/31/2016	" 5,514,726 "	" 159,162 "	34.6485	" 698,047 "	" 32,439 "	21.5188	" 252,283 "	" 21,790 "	11.5779	"125,311 "	"7,427 "	16.8724	"6,590,367"	"220,818"	29.8452	"9,885,727"	"334,481"	29.5554	"16,476,094"	"555,299"	29.6707
250094	04011	25620	01/01/2016	12/31/2016	" 13,225,327 "	" 408,227 "	32.3970	" 833,710 "	" 32,601 "	25.5731	" 787,388 "	" 59,880 "	13.1494	"4,092 "	343 	11.9300	"14,850,517"	"501,051"	29.6387	"22,347,610"	"761,879"	29.3322	"37,198,127"	"1,262,930"	29.4538
250095	07001	25	01/01/2016	12/31/2016	" 2,125,888 "	" 71,432 "	29.7610	" 243,384 "	" 14,215 "	17.1216	" 346,509 "	" 40,088 "	8.6437	0 	0 	0.0000	"2,715,781"	"125,735"	21.5992	"3,670,711"	"154,102"	23.8200	"6,386,492"	"279,837"	22.8222
250096	05901	27140	01/01/2016	12/31/2016	" 4,633,189 "	" 123,671 "	37.4639	" 459,657 "	" 18,615 "	24.6935	" 409,195 "	" 29,326 "	13.9535	0 	0 	0.0000	"5,502,041"	"171,611"	32.0611	"6,324,802"	"190,322"	33.2321	"11,826,842"	"361,933"	32.6769
250097	07001	25	01/01/2016	12/31/2016	" 12,078,278 "	" 434,968 "	27.7682	" 987,888 "	" 50,558 "	19.5399	" 1,093,441 "	" 106,165 "	10.2994	0 	0 	0.0000	"14,159,608"	"591,691"	23.9308	"25,425,981"	"1,109,008"	22.9268	"39,585,589"	"1,700,699"	23.2761
250099	07001	25	01/01/2016	12/31/2016	" 12,663,581 "	" 368,974 "	34.3211	" 2,378,774 "	" 124,672 "	19.0803	" 1,676,751 "	" 151,247 "	11.0862	0 	0 	0.0000	"16,719,106"	"644,893"	25.9254	"19,267,869"	"864,289"	22.2933	"35,986,975"	"1,509,182"	23.8454
250100	10001	25	12/20/2015	12/31/2016	" 15,756,263 "	" 562,194 "	28.0264	" 652,360 "	" 35,180 "	18.5435	" 528,008 "	" 51,996 "	10.1548	"107,152 "	"9,071 "	11.8126	"17,043,783"	"658,441"	25.8851	"33,249,506"	"1,236,219"	26.8961	"50,293,289"	"1,894,660"	26.5448
250102	07001	27140	01/01/2016	12/31/2016	" 50,012,451 "	" 1,388,150 "	36.0281	" 4,115,436 "	" 168,916 "	24.3638	" 4,115,346 "	" 308,007 "	13.3612	0 	0 	0.0000	"58,243,233"	"1,865,073"	31.2284	"84,664,012"	"3,157,284"	26.8155	"142,907,245"	"5,022,357"	28.4542
250104	07001	25	01/01/2016	12/31/2016	" 21,068,802 "	" 713,873 "	29.5134	" 950,832 "	" 52,173 "	18.2246	" 1,149,273 "	" 104,493 "	10.9986	"19,379 "	"1,563 "	12.3986	"23,188,286"	"872,102"	26.5890	"28,683,558"	"1,055,142"	27.1845	"51,871,844"	"1,927,244"	26.9150
250117	07001	25	01/01/2016	12/31/2016	" 4,405,128 "	" 152,284 "	28.9271	" 59,750 "	" 2,805 "	21.3012	" 437,555 "	" 36,135 "	12.1089	0 	0 	0.0000	"4,902,433"	"191,224"	25.6371	"4,791,984"	"237,074"	20.2130	"9,694,417"	"428,298"	22.6347
250123	07001	25060	01/01/2016	12/31/2016	" 10,040,431 "	" 290,839 "	34.5223	" 771,980 "	" 35,626 "	21.6690	" 650,478 "	" 48,732 "	13.3481	0 	0 	0.0000	"11,462,889"	"375,197"	30.5517	"14,290,113"	"478,043"	29.8929	"25,753,002"	"853,240"	30.1826
250126	07001	32820	01/01/2016	12/31/2016	" 1,239,100 "	" 39,116 "	31.6776	" 519,479 "	" 24,718 "	21.0162	" 73,657 "	" 6,037 "	12.2009	0 	0 	0.0000	"1,832,236"	"69,871"	26.2231	"4,561,579"	"127,129"	35.8815	"6,393,815"	"197,000"	32.4559
250128	07001	25	01/01/2016	12/31/2016	" 3,934,361 "	" 131,094 "	30.0118	" 488,094 "	" 26,454 "	18.4507	" 109,565 "	" 10,220 "	10.7206	0 	0 	0.0000	"4,532,020"	"167,768"	27.0136	"7,710,590"	"352,265"	21.8886	"12,242,610"	"520,033"	23.5420
250134	07001	27140	12/26/2015	12/23/2016	" 546,975 "	" 19,613 "	27.8884	" 253,669 "	" 13,982 "	18.1425	" 234,716 "	" 25,004 "	9.3870	0 	0 	0.0000	"1,035,360"	"58,599"	17.6684	"717,800"	"51,565"	13.9203	"1,753,160"	"110,164"	15.9140
250136	05901	27140	01/01/2016	12/31/2016	" 4,261,385 "	" 120,873 "	35.2551	" 548,681 "	" 27,246 "	20.1380	" 231,239 "	" 13,662 "	16.9257	"99,457 "	"8,456 "	11.7617	"5,140,762"	"170,237"	30.1977	"5,313,015"	"171,059"	31.0595	"10,453,777"	"341,296"	30.6296
250138	05901	27140	01/01/2016	12/31/2016	" 13,889,351 "	" 355,628 "	39.0558	" 1,214,696 "	" 48,187 "	25.2080	" 535,855 "	" 36,692 "	14.6041	0 	0 	0.0000	"15,639,902"	"440,507"	35.5043	"23,666,453"	"791,129"	29.9148	"39,306,355"	"1,231,636"	31.9139
250141	10001	32820	12/20/2015	12/31/2016	" 32,958,284 "	" 964,372 "	34.1759	" 2,170,668 "	" 96,253 "	22.5517	" 2,858,065 "	" 202,885 "	14.0871	"739,181 "	"51,005 "	14.4923	"38,726,198"	"1,314,515"	29.4604	"58,771,299"	"2,072,712"	28.3548	"97,497,497"	"3,387,227"	28.7839
250151	07001	25	01/01/2016	12/31/2016	" 1,524,593 "	" 48,926 "	31.1612	" 14,982 "	 768 	19.5078	" 219,307 "	" 21,851 "	10.0365	0 	0 	0.0000	"1,758,882"	"71,545"	24.5843	"3,146,652"	"145,819"	21.5792	"4,905,534"	"217,364"	22.5683
250162	07001	25060	01/01/2016	12/31/2016	" 4,395,038 "	" 144,338 "	30.4496	" 149,625 "	" 8,797 "	17.0086	" 111,606 "	" 7,806 "	14.2975	"110,709 "	"10,044 "	11.0224	"4,766,978"	"170,985"	27.8795	"6,479,693"	"280,977"	23.0613	"11,246,671"	"451,962"	24.8841
250167	07001	32820	01/01/2016	12/31/2016	" 7,210,917 "	" 199,883 "	36.0757	" 281,156 "	" 10,627 "	26.4568	" 1,617,745 "	" 86,780 "	18.6419	"83,283 "	"6,755 "	12.3291	"9,193,101"	"304,045"	30.2360	"10,842,490"	"368,654"	29.4110	"20,035,591"	"672,699"	29.7839
250168	07001	25	01/01/2016	12/31/2016	" 5,093,237 "	" 169,586 "	30.0333	" 434,745 "	" 28,568 "	15.2181	" 234,164 "	" 24,588 "	9.5237	"15,715 "	"1,120 "	14.0313	"5,777,860"	"223,862"	25.8100	"7,028,285"	"324,278"	21.6736	"12,806,145"	"548,139"	23.3629
260001	05901	27900	01/01/2016	12/31/2016	" 21,447,826 "	" 637,730 "	33.6315	" 1,435,060 "	" 65,758 "	21.8234	" 3,644,899 "	" 239,677 "	15.2075	0 	0 	0.0000	"26,527,785"	"943,165"	28.1264	"59,291,737"	"1,957,994"	30.2819	"85,819,522"	"2,901,159"	29.5811
260004	05901	26	01/01/2016	12/31/2016	" 1,000,757 "	" 31,866 "	31.4052	" 333,170 "	" 17,054 "	19.5362	" 296,960 "	" 25,548 "	11.6236	0 	0 	0.0000	"1,630,887"	"74,468"	21.9005	"1,378,392"	"84,152"	16.3798	"3,009,279"	"158,620"	18.9716
260005	05901	41180	01/02/2016	12/17/2016	" 26,922,000 "	" 780,690 "	34.4849	" 1,881,582 "	" 86,097 "	21.8542	" 2,769,027 "	" 192,376 "	14.3938	"788,161 "	"42,584 "	18.5084	"32,360,770"	"1,101,747"	29.3722	"63,307,837"	"2,185,637"	28.9654	"95,668,607"	"3,287,384"	29.1017
260006	05901	41140	01/01/2016	12/31/2016	" 36,885,154 "	" 1,121,725 "	32.8825	" 8,082,608 "	" 405,710 "	19.9221	" 8,130,596 "	" 571,970 "	14.2151	"14,130 "	959 	14.7341	"53,112,488"	"2,100,364"	25.2873	"76,653,630"	"2,765,303"	27.7198	"129,766,118"	"4,865,667"	26.6697
260009	05001	26	01/01/2016	12/31/2016	" 11,092,104 "	" 349,941 "	31.6971	" 711,769 "	" 34,493 "	20.6352	" 1,102,405 "	" 85,025 "	12.9657	"187,230 "	"13,101 "	14.2913	"13,093,508"	"482,560"	27.1334	"18,006,468"	"712,729"	25.2641	"31,099,976"	"1,195,289"	26.0188
260011	05901	27620	01/01/2016	12/31/2016	" 13,752,248 "	" 392,294 "	35.0560	" 386,575 "	" 15,790 "	24.4823	" 3,341,872 "	" 207,181 "	16.1302	0 	0 	0.0000	"17,480,695"	"615,265"	28.4117	"20,849,407"	"736,986"	28.2901	"38,330,102"	"1,352,251"	28.3454
260015	05901	26	01/01/2016	12/31/2016	" 5,089,608 "	" 157,338 "	32.3482	" 1,076,407 "	" 60,899 "	17.6752	" 257,537 "	" 23,952 "	10.7522	0 	0 	0.0000	"6,423,553"	"242,190"	26.5228	"8,332,851"	"335,827"	24.8130	"14,756,404"	"578,016"	25.5294
260017	05901	26	12/27/2015	12/24/2016	" 13,081,256 "	" 383,829 "	34.0809	" 1,187,116 "	" 56,426 "	21.0385	" 1,396,572 "	" 93,968 "	14.8622	"26,627 "	"2,231 "	11.9350	"15,691,571"	"536,454"	29.2505	"33,791,535"	"1,274,352"	26.5166	"49,483,106"	"1,810,806"	27.3266
260020	05901	41180	01/01/2016	12/31/2016	" 97,595,803 "	" 2,828,426 "	34.5053	" 2,774,708 "	" 131,606 "	21.0835	" 11,048,926 "	" 748,693 "	14.7576	"753,726 "	"47,152 "	15.9850	"112,173,163"	"3,755,877"	29.8660	"211,486,747"	"7,284,617"	29.0320	"323,659,910"	"11,040,494"	29.3157
260022	05901	26	01/01/2016	12/31/2016	" 3,772,798 "	" 120,792 "	31.2338	" 1,367,096 "	" 46,793 "	29.2158	" 415,049 "	" 25,246 "	16.4402	"680,490 "	"31,433 "	21.6489	"6,235,433"	"224,264"	27.8040	"11,625,802"	"385,228"	30.1790	"17,861,235"	"609,492"	29.3051
260023	05901	41180	01/01/2016	12/31/2016	" 19,621,454 "	" 535,632 "	36.6323	" 983,882 "	" 39,021 "	25.2142	" 2,938,592 "	" 195,032 "	15.0672	"134,744 "	"8,762 "	15.3782	"23,678,672"	"778,447"	30.4178	"35,084,952"	"1,244,653"	28.1885	"58,763,624"	"2,023,100"	29.0463
260024	05001	26	01/01/2016	12/31/2016	" 2,346,586 "	" 90,126 "	26.0367	" 436,880 "	" 30,453 "	14.3460	" 312,395 "	" 24,515 "	12.7430	0 	0 	0.0000	"3,095,861"	"145,094"	21.3369	"5,137,236"	"242,172"	21.2132	"8,233,097"	"387,266"	21.2595
260025	05001	26	01/01/2016	12/31/2016	" 8,848,495 "	" 284,760 "	31.0735	" 815,676 "	" 38,970 "	20.9309	" 22,709 "	" 2,028 "	11.1977	0 	0 	0.0000	"9,686,880"	"325,758"	29.7364	"27,713,843"	"994,944"	27.8547	"37,400,723"	"1,320,702"	28.3188
260027	05901	28140	01/01/2016	12/31/2016	" 46,835,261 "	" 1,199,483 "	39.0462	" 1,606,612 "	" 60,618 "	26.5039	" 5,192,186 "	" 319,766 "	16.2375	"7,251 "	469 	15.4606	"53,641,310"	"1,580,336"	33.9430	"80,884,540"	"2,508,288"	32.2469	"134,525,850"	"4,088,624"	32.9025
260032	05901	41180	01/01/2016	12/31/2016	" 213,672,910 "	" 5,361,661 "	39.8520	" 5,539,548 "	" 186,367 "	29.7239	" 13,411,582 "	" 862,676 "	15.5465	"305,551 "	"19,619 "	15.5742	"232,929,591"	"6,430,323"	36.2236	"390,046,109"	"12,016,441"	32.4594	"622,975,700"	"18,446,764"	33.7715
260034	05901	28140	01/01/2016	12/31/2016	" 3,259,203 "	" 98,809 "	32.9849	" 182,090 "	" 9,284 "	19.6133	" 406,832 "	" 29,985 "	13.5679	0 	0 	0.0000	"3,848,125"	"138,078"	27.8692	"6,842,033"	"256,173"	26.7086	"10,690,158"	"394,251"	27.1151
260040	05901	44180	01/01/2016	12/31/2016	" 71,249,675 "	" 2,260,307 "	31.5221	" 4,810,105 "	" 232,252 "	20.7108	" 12,923,832 "	" 1,028,035 "	12.5714	"2,250,157 "	"161,137 "	13.9643	"91,233,769"	"3,681,731"	24.7801	"123,868,678"	"4,814,550"	25.7280	"215,102,447"	"8,496,281"	25.3172
260047	05901	27620	12/27/2015	12/24/2016	" 12,841,384 "	" 394,062 "	32.5872	" 1,122,711 "	" 53,426 "	21.0143	" 1,213,083 "	" 84,805 "	14.3044	0 	0 	0.0000	"15,177,178"	"532,293"	28.5128	"20,588,140"	"926,816"	22.2138	"35,765,318"	"1,459,109"	24.5118
260048	05901	28140	01/01/2016	12/31/2016	" 42,521,556 "	" 1,154,700 "	36.8248	" 1,774,985 "	" 81,592 "	21.7544	" 6,840,874 "	" 369,999 "	18.4889	"7,449,058 "	"413,943 "	17.9954	"58,586,473"	"2,020,234"	28.9998	"75,878,858"	"2,346,245"	32.3406	"134,465,331"	"4,366,479"	30.7949
260050	05901	26	01/02/2016	12/17/2016	" 3,473,898 "	" 121,348 "	28.6277	" 321,150 "	" 17,019 "	18.8701	" 190,390 "	" 14,634 "	13.0101	0 	0 	0.0000	"3,985,437"	"153,001"	26.0485	"10,332,693"	"291,230"	35.4795	"14,318,131"	"444,230"	32.2313
260052	05901	41180	01/01/2016	12/31/2016	" 17,219,794 "	" 475,588 "	36.2074	" 646,758 "	" 29,451 "	21.9605	" 1,125,605 "	" 81,096 "	13.8799	"44,918 "	"2,450 "	18.3339	"19,037,075"	"588,585"	32.3438	"42,339,978"	"1,434,668"	29.5120	"61,377,053"	"2,023,253"	30.3358
260057	05001	28140	01/01/2016	12/31/2016	" 5,537,595 "	" 159,647 "	34.6865	" 665,884 "	" 38,504 "	17.2939	" 641,773 "	" 53,953 "	11.8950	"119,699 "	"9,511 "	12.5853	"6,964,951"	"261,615"	26.6229	"9,240,087"	"347,665"	26.5776	"16,205,038"	"609,280"	26.5970
260059	05901	26	01/01/2016	12/31/2016	" 5,811,230 "	" 196,598 "	29.5589	" 408,280 "	" 20,383 "	20.0309	" 906,595 "	" 63,459 "	14.2864	"18,907 "	"1,409 "	13.4213	"7,145,013"	"281,848"	25.3506	"12,017,087"	"534,376"	22.4881	"19,162,100"	"816,224"	23.4765
260061	05001	26	01/07/2016	12/22/2016	" 3,141,886 "	" 110,895 "	28.3321	" 59,232 "	" 3,040 "	19.4842	" 101,200 "	" 7,189 "	14.0771	"23,323 "	"1,802 "	12.9428	"3,325,641"	"122,926"	27.0540	"5,406,199"	"262,244"	20.6151	"8,731,840"	"385,170"	22.6701
260062	05901	28140	12/27/2015	12/24/2016	" 13,207,025 "	" 372,356 "	35.4688	" 460,529 "	" 17,248 "	26.7004	" 2,202,464 "	" 142,107 "	15.4986	0 	0 	0.0000	"15,870,018"	"531,711"	29.8471	"25,560,021"	"855,837"	29.8655	"41,430,039"	"1,387,548"	29.8585
260064	05001	26	01/01/2016	12/31/2016	" 3,987,206 "	" 131,743 "	30.2650	" 374,215 "	" 18,378 "	20.3621	" 203,028 "	" 14,580 "	13.9251	0 	0 	0.0000	"4,564,449"	"164,701"	27.7135	"13,636,942"	"500,377"	27.2533	"18,201,391"	"665,078"	27.3673
260065	05901	44180	01/01/2016	12/31/2016	" 69,555,219 "	" 2,474,436 "	28.1095	" 6,212,296 "	" 305,051 "	20.3648	" 15,343,889 "	" 1,116,779 "	13.7394	"173,416 "	"13,170 "	13.1677	"91,284,819"	"3,909,435"	23.3499	"290,931,954"	"8,535,783"	34.0838	"382,216,773"	"12,445,219"	30.7119
260068	05901	17860	01/09/2016	12/24/2016	" 27,384,876 "	" 785,511 "	34.8625	" 1,578,578 "	" 66,652 "	23.6840	" 3,528,084 "	" 243,289 "	14.5016	"10,420 "	355 	29.3334	"32,501,958"	"1,095,807"	29.6603	"62,466,912"	"2,069,107"	30.1903	"94,968,870"	"3,164,914"	30.0068
260070	05001	26	01/01/2016	12/31/2016	" 1,980,818 "	" 67,807 "	29.2126	" 1,131,822 "	" 62,331 "	18.1583	" 254,707 "	" 26,069 "	9.7705	0 	0 	0.0000	"3,367,347"	"156,207"	21.5570	"4,286,850"	"250,748"	17.0962	"7,654,197"	"406,955"	18.8085
260074	05901	26	01/01/2016	12/31/2016	" 3,031,369 "	" 94,323 "	32.1382	" 605,440 "	" 32,554 "	18.5980	" 116,679 "	" 8,284 "	14.0849	"120,891 "	"7,819 "	15.4612	"3,874,379"	"142,980"	27.0973	"8,303,974"	"303,176"	27.3899	"12,178,353"	"446,156"	27.2962
260077	05901	41180	01/01/2016	12/31/2016	" 53,151,530 "	" 1,449,770 "	36.6620	" 1,431,333 "	" 70,365 "	20.3414	" 4,007,488 "	" 290,396 "	13.8001	"708,110 "	"45,833 "	15.4499	"59,298,462"	"1,856,364"	31.9433	"88,041,298"	"2,744,341"	32.0810	"147,339,760"	"4,600,705"	32.0255
260078	05001	26	01/01/2016	12/31/2016	" 9,246,050 "	" 344,069 "	26.8726	" 1,550,456 "	" 95,484 "	16.2378	" 501,983 "	" 45,299 "	11.0815	0 	0 	0.0000	"11,298,489"	"484,853"	23.3029	"24,172,610"	"1,079,767"	22.3869	"35,471,099"	"1,564,620"	22.6707
260080	05001	26	01/01/2016	12/31/2016	" 733,832 "	" 26,113 "	28.1019	" 75,640 "	" 4,999 "	15.1301	" 23,533 "	" 2,078 "	11.3222	0 	0 	0.0000	"833,005"	"33,191"	25.0973	"1,203,130"	"52,435"	22.9450	"2,036,135"	"85,626"	23.7793
260081	05901	41180	01/09/2016	12/24/2016	" 24,998,484 "	" 713,681 "	35.0275	" 1,690,129 "	" 84,683 "	19.9583	" 1,286,890 "	" 87,847 "	14.6492	"405,071 "	"24,389 "	16.6088	"28,380,574"	"910,600"	31.1669	"42,292,735"	"1,621,135"	26.0883	"70,673,309"	"2,531,735"	27.9150
260085	05901	28140	01/01/2016	12/31/2016	" 19,962,742 "	" 533,392 "	37.4260	" 927,442 "	" 35,638 "	26.0243	" 1,882,105 "	" 115,537 "	16.2900	"133,459 "	"6,432 "	20.7496	"22,905,749"	"690,999"	33.1487	"32,946,577"	"1,112,508"	29.6147	"55,852,326"	"1,803,507"	30.9687
260091	05901	41180	01/02/2016	12/17/2016	" 85,321,401 "	" 2,491,000 "	34.2519	" 6,138,280 "	" 288,632 "	21.2668	" 4,248,722 "	" 290,424 "	14.6294	"2,428,299 "	"150,579 "	16.1264	"98,136,702"	"3,220,635"	30.4712	"143,457,941"	"5,163,590"	27.7826	"241,594,643"	"8,384,225"	28.8154
260094	05901	26	01/01/2016	12/31/2016	" 14,704,403 "	" 443,992 "	33.1187	" 1,019,952 "	" 50,546 "	20.1785	" 2,268,075 "	" 171,437 "	13.2298	"174,768 "	"13,582 "	12.8678	"18,167,198"	"679,557"	26.7339	"28,327,633"	"1,169,915"	24.2134	"46,494,831"	"1,849,472"	25.1395
260095	05901	28140	01/01/2016	12/31/2016	" 38,067,702 "	" 1,018,150 "	37.3891	" 1,383,555 "	" 50,852 "	27.2075	" 2,736,964 "	" 174,668 "	15.6695	0 	0 	0.0000	"42,188,221"	"1,243,670"	33.9224	"49,052,486"	"1,560,922"	31.4253	"91,240,707"	"2,804,592"	32.5326
260096	05901	28140	01/01/2016	12/31/2016	" 54,929,230 "	" 1,522,178 "	36.0859	" 2,330,287 "	" 86,312 "	26.9984	" 8,735,631 "	" 515,789 "	16.9364	0 	0 	0.0000	"65,995,148"	"2,124,279"	31.0671	"87,401,156"	"2,811,728"	31.0845	"153,396,304"	"4,936,007"	31.0770
260097	05001	26	01/01/2016	12/31/2016	" 8,258,247 "	" 232,797 "	35.4740	" 844,074 "	" 46,695 "	18.0762	" 1,275,608 "	" 71,935 "	17.7328	0 	0 	0.0000	"10,377,929"	"351,427"	29.5308	"17,817,481"	"653,110"	27.2810	"28,195,410"	"1,004,537"	28.0681
260102	05901	28140	01/01/2016	12/31/2016	" 11,937,381 "	" 328,146 "	36.3783	" 1,284,600 "	" 58,197 "	22.0733	" 1,936,103 "	" 110,742 "	17.4830	"2,615,626 "	"148,354 "	17.6310	"17,773,710"	"645,439"	27.5374	"28,626,498"	"877,820"	32.6109	"46,400,208"	"1,523,259"	30.4611
260104	05901	41180	01/09/2016	12/24/2016	" 40,058,880 "	" 1,183,137 "	33.8582	" 2,544,661 "	" 138,491 "	18.3742	" 4,592,566 "	" 314,921 "	14.5832	"1,603,881 "	"92,047 "	17.4246	"48,799,988"	"1,728,596"	28.2310	"95,168,433"	"3,253,531"	29.2508	"143,968,421"	"4,982,127"	28.8970
260105	04011	41180	01/01/2016	12/31/2016	" 36,496,862 "	" 699,164 "	52.2007	" 1,106,193 "	" 36,480 "	30.3233	" 7,158,399 "	" 313,645 "	22.8233	"38,805 "	"1,874 "	20.7070	"44,800,259"	"1,051,163"	42.6197	"75,172,434"	"1,969,516"	38.1680	"119,972,693"	"3,020,679"	39.7171
260108	05901	41180	01/09/2016	12/24/2016	" 56,317,634 "	" 1,413,516 "	39.8422	" 1,971,230 "	" 59,814 "	32.9560	" 5,183,620 "	" 344,082 "	15.0651	"388,308 "	"19,005 "	20.4319	"63,860,792"	"1,836,417"	34.7747	"119,657,140"	"3,443,229"	34.7514	"183,517,932"	"5,279,646"	34.7595
260110	05901	16020	01/01/2016	12/31/2016	" 18,054,263 "	" 626,208 "	28.8311	" 203,138 "	" 9,696 "	20.9509	" 4,153,055 "	" 283,711 "	14.6383	0 	0 	0.0000	"22,410,457"	"919,615"	24.3694	"44,047,310"	"1,892,781"	23.2712	"66,457,767"	"2,812,396"	23.6303
260119	05901	26	01/01/2016	12/31/2016	" 15,912,231 "	" 510,031 "	31.1986	" 2,398,586 "	" 126,685 "	18.9335	" 1,437,857 "	" 116,492 "	12.3430	"20,789 "	"1,836 "	11.3230	"19,769,463"	"755,044"	26.1832	"26,357,125"	"1,052,740"	25.0367	"46,126,588"	"1,807,784"	25.5155
260137	05001	27900	12/27/2015	12/24/2016	" 39,541,294 "	" 1,339,251 "	29.5249	" 2,428,481 "	" 128,429 "	18.9091	" 5,297,372 "	" 392,426 "	13.4990	"2,296,422 "	"171,563 "	13.3853	"49,563,569"	"2,031,669"	24.3955	"84,269,081"	"3,656,134"	23.0487	"133,832,650"	"5,687,803"	23.5298
260138	05901	28140	12/27/2015	12/24/2016	" 61,747,321 "	" 1,727,746 "	35.7387	" 1,577,929 "	" 63,992 "	24.6582	" 7,969,406 "	" 484,691 "	16.4422	"611,569 "	"39,859 "	15.3433	"71,906,225"	"2,316,288"	31.0437	"109,670,597"	"3,560,953"	30.7981	"181,576,822"	"5,877,241"	30.8949
260141	05901	17860	01/01/2016	12/31/2016	" 73,218,557 "	" 2,273,186 "	32.2097	" 11,770,158 "	" 593,310 "	19.8381	" 7,923,268 "	" 603,341 "	13.1323	"1,423,978 "	"70,449 "	20.2129	"94,335,961"	"3,540,286"	26.6464	"138,022,386"	"5,061,538"	27.2689	"232,358,347"	"8,601,824"	27.0127
260142	05001	26	12/27/2015	12/24/2016	" 4,367,045 "	" 141,566 "	30.8481	" 696,411 "	" 39,295 "	17.7226	" 245,555 "	" 21,828 "	11.2495	"65,309 "	"4,728 "	13.8132	"5,374,320"	"207,417"	25.9107	"7,055,750"	"295,488"	23.8783	"12,430,070"	"502,905"	24.7165
260160	05901	26	01/01/2016	12/31/2016	" 1,503,624 "	" 49,554 "	30.3431	" 100,721 "	" 5,327 "	18.9068	" 107,937 "	" 8,434 "	12.7986	0 	0 	0.0000	"1,712,281"	"63,315"	27.0440	"2,515,482"	"114,418"	21.9850	"4,227,764"	"177,733"	23.7872
260162	05901	41180	01/09/2016	12/24/2016	" 9,822,867 "	" 229,518 "	42.7977	" 38,532 "	" 1,999 "	19.2727	" 635,546 "	" 38,630 "	16.4520	"463,024 "	"20,244 "	22.8724	"10,959,969"	"290,392"	37.7420	"23,337,656"	"692,031"	33.7234	"34,297,626"	"982,423"	34.9112
260163	05901	26	01/15/2016	12/30/2016	" 8,945,842 "	" 228,128 "	39.2141	" 110,529 "	" 5,601 "	19.7338	" 654,381 "	" 49,907 "	13.1120	"341,312 "	"18,242 "	18.7102	"10,052,064"	"301,878"	33.2984	"17,583,080"	"605,460"	29.0409	"27,635,144"	"907,338"	30.4574
260175	05001	26	01/01/2016	12/31/2016	" 6,191,925 "	" 193,216 "	32.0466	" 885,729 "	" 46,657 "	18.9838	" 589,469 "	" 43,095 "	13.6784	0 	0 	0.0000	"7,667,123"	"282,968"	27.0954	"16,906,740"	"655,092"	25.8082	"24,573,863"	"938,060"	26.1965
260176	04011	41180	01/01/2016	12/31/2016	" 15,064,387 "	" 335,604 "	44.8874	" 983,642 "	" 29,964 "	32.8275	" 812,320 "	" 51,212 "	15.8619	0 	0 	0.0000	"16,860,349"	"416,780"	40.4538	"16,637,511"	"554,106"	30.0259	"33,497,860"	"970,886"	34.5024
